"STATEFP","COUNTYFP","TRACTCE","GEOID","NAME","NAMELSAD","MTFCC","FUNCSTAT","ALAND","AWATER","INTPTLAT","INTPTLON","GEOID.1","hhincome"
"17","031","190601","17031190601","1906.01","Census Tract 1906.01","G5020","S","690034","0","+41.9274146","-087.7804606","17031190601",49091
"17","031","191301","17031191301","1913.01","Census Tract 1913.01","G5020","S","674995","0","+41.9201522","-087.7802655","17031191301",49946
"17","031","200402","17031200402","2004.02","Census Tract 2004.02","G5020","S","386205","0","+41.9196348","-087.7296789","17031200402",52482
"17","031","200401","17031200401","2004.01","Census Tract 2004.01","G5020","S","402815","0","+41.9198285","-087.7375419","17031200401",42109
"17","031","220902","17031220902","2209.02","Census Tract 2209.02","G5020","S","330304","0","+41.9227112","-087.7218357","17031220902",56667
"17","031","210501","17031210501","2105.01","Census Tract 2105.01","G5020","S","313076","0","+41.9374013","-087.7223301","17031210501",47917
"17","031","160601","17031160601","1606.01","Census Tract 1606.01","G5020","S","328031","0","+41.9593980","-087.7032936","17031160601",68902
"17","031","061901","17031061901","619.01","Census Tract 619.01","G5020","S","161112","0","+41.9432443","-087.6434585","17031061901",60909
"17","031","840800","17031840800","8408","Census Tract 8408","G5020","S","328679","0","+41.8408329","-087.7073710","17031840800",31752
"17","031","030703","17031030703","307.03","Census Tract 307.03","G5020","S","198290","0","+41.9788749","-087.6578708","17031030703",40195
"17","031","081403","17031081403","814.03","Census Tract 814.03","G5020","S","331288","1429596","+41.8929908","-087.6209561","17031081403",121318
"17","031","030702","17031030702","307.02","Census Tract 307.02","G5020","S","22094","0","+41.9808117","-087.6545280","17031030702",59414
"17","031","440102","17031440102","4401.02","Census Tract 4401.02","G5020","S","627506","0","+41.7409356","-087.6011636","17031440102",28393
"17","031","440202","17031440202","4402.02","Census Tract 4402.02","G5020","S","781698","0","+41.7409599","-087.6097620","17031440202",30100
"17","031","824113","17031824113","8241.13","Census Tract 8241.13","G5020","S","7654665","81529","+41.6223338","-087.8996399","17031824113",95668
"17","031","825304","17031825304","8253.04","Census Tract 8253.04","G5020","S","2336080","0","+41.5736085","-087.8039867","17031825304",65720
"17","031","830008","17031830008","8300.08","Census Tract 8300.08","G5020","S","11832592","31490","+41.4793012","-087.7651372","17031830008",86160
"17","031","803012","17031803012","8030.12","Census Tract 8030.12","G5020","S","1470718","0","+42.1432824","-087.9952320","17031803012",75417
"17","031","802607","17031802607","8026.07","Census Tract 8026.07","G5020","S","1855278","78992","+42.0979804","-087.9331480","17031802607",112813
"17","031","841400","17031841400","8414","Census Tract 8414","G5020","S","242487","0","+41.8533390","-087.7143926","17031841400",26439
"17","031","830500","17031830500","8305","Census Tract 8305","G5020","S","3827805","285801","+41.8291246","-087.7193199","17031830500",39401
"17","031","840100","17031840100","8401","Census Tract 8401","G5020","S","332956","0","+41.8418308","-087.6392030","17031840100",46509
"17","031","839200","17031839200","8392","Census Tract 8392","G5020","S","650846","0","+41.8420108","-087.6220362","17031839200",33295
"17","031","835500","17031835500","8355","Census Tract 8355","G5020","S","914549","0","+41.8163534","-087.6325415","17031835500",23051
"17","031","804404","17031804404","8044.04","Census Tract 8044.04","G5020","S","3099600","0","+42.0422884","-088.2441214","17031804404",69559
"17","031","804804","17031804804","8048.04","Census Tract 8048.04","G5020","S","4843440","51515","+41.9968749","-088.1267398","17031804804",79351
"17","031","030604","17031030604","306.04","Census Tract 306.04","G5020","S","198295","89530","+41.9858707","-087.6524546","17031030604",35096
"17","031","031502","17031031502","315.02","Census Tract 315.02","G5020","S","161704","0","+41.9636326","-087.6523656","17031031502",25317
"17","031","081402","17031081402","814.02","Census Tract 814.02","G5020","S","589627","0","+41.8910215","-087.6129310","17031081402",111970
"17","031","080201","17031080201","802.01","Census Tract 802.01","G5020","S","135375","0","+41.9094976","-087.6310051","17031080201",87221
"17","031","760802","17031760802","7608.02","Census Tract 7608.02","G5020","S","6189567","24085","+41.9561268","-087.8426210","17031760802",52188
"17","031","140601","17031140601","1406.01","Census Tract 1406.01","G5020","S","272123","0","+41.9646471","-087.7258909","17031140601",48077
"17","031","070102","17031070102","701.02","Census Tract 701.02","G5020","S","124703","0","+41.9305829","-087.6422020","17031070102",70057
"17","031","210502","17031210502","2105.02","Census Tract 2105.02","G5020","S","345944","0","+41.9337846","-087.7220524","17031210502",52908
"17","031","800200","17031800200","8002","Census Tract 8002","G5020","S","6956429","497003","+42.1344071","-087.7711018","17031800200",194803
"17","031","540102","17031540102","5401.02","Census Tract 5401.02","G5020","S","5297055","0","+41.6673300","-087.6054488","17031540102",13585
"17","031","700402","17031700402","7004.02","Census Tract 7004.02","G5020","S","1148944","0","+41.7382302","-087.7118234","17031700402",68935
"17","031","830100","17031830100","8301","Census Tract 8301","G5020","S","1597025","0","+41.5023717","-087.6877677","17031830100",71744
"17","031","830201","17031830201","8302.01","Census Tract 8302.01","G5020","S","2900377","0","+41.4834318","-087.7086238","17031830201",49719
"17","031","830300","17031830300","8303","Census Tract 8303","G5020","S","2291775","0","+41.4838564","-087.6810647","17031830300",34088
"17","031","830400","17031830400","8304","Census Tract 8304","G5020","S","2404852","0","+41.4749198","-087.6918353","17031830400",55570
"17","031","812700","17031812700","8127","Census Tract 8127","G5020","S","638933","0","+41.8833934","-087.7894754","17031812700",62800
"17","031","030800","17031030800","308","Census Tract 308","G5020","S","567414","0","+41.9799123","-087.6641880","17031030800",90288
"17","031","031100","17031031100","311","Census Tract 311","G5020","S","549965","0","+41.9726684","-087.6638662","17031031100",68304
"17","031","811702","17031811702","8117.02","Census Tract 8117.02","G5020","S","2722714","0","+41.9264468","-087.9045993","17031811702",50663
"17","031","812100","17031812100","8121","Census Tract 8121","G5020","S","1040870","0","+41.9025047","-087.7798547","17031812100",125590
"17","031","821800","17031821800","8218","Census Tract 8218","G5020","S","2147413","0","+41.7194986","-087.7004232","17031821800",71316
"17","031","821900","17031821900","8219","Census Tract 8219","G5020","S","1905035","0","+41.7122395","-087.6969816","17031821900",71393
"17","031","822000","17031822000","8220","Census Tract 8220","G5020","S","1240338","0","+41.7312484","-087.7311338","17031822000",49359
"17","031","822101","17031822101","8221.01","Census Tract 8221.01","G5020","S","1861189","0","+41.7241572","-087.7456175","17031822101",70030
"17","031","828601","17031828601","8286.01","Census Tract 8286.01","G5020","S","2918066","0","+41.5489586","-087.6608609","17031828601",77608
"17","031","828602","17031828602","8286.02","Census Tract 8286.02","G5020","S","2334847","14480","+41.5448091","-087.6408488","17031828602",92630
"17","031","828701","17031828701","8287.01","Census Tract 8287.01","G5020","S","6792132","0","+41.5431384","-087.6252653","17031828701",74821
"17","031","828702","17031828702","8287.02","Census Tract 8287.02","G5020","S","11026905","0","+41.5378384","-087.5990585","17031828702",57361
"17","031","822900","17031822900","8229","Census Tract 8229","G5020","S","814250","0","+41.7276936","-087.7947697","17031822900",57857
"17","031","031300","17031031300","313","Census Tract 313","G5020","S","632210","466785","+41.9737646","-087.6465298","17031031300",41445
"17","031","031900","17031031900","319","Census Tract 319","G5020","S","257670","0","+41.9633740","-087.6701841","17031031900",67760
"17","031","813500","17031813500","8135","Census Tract 8135","G5020","S","824363","0","+41.8581606","-087.7757697","17031813500",55168
"17","031","813600","17031813600","8136","Census Tract 8136","G5020","S","701701","0","+41.8540563","-087.7648564","17031813600",51086
"17","031","822102","17031822102","8221.02","Census Tract 8221.02","G5020","S","2243695","0","+41.7215520","-087.7315013","17031822102",54004
"17","031","822200","17031822200","8222","Census Tract 8222","G5020","S","1396248","0","+41.7272130","-087.7590953","17031822200",93723
"17","031","822301","17031822301","8223.01","Census Tract 8223.01","G5020","S","1449751","0","+41.7298543","-087.7712608","17031822301",63973
"17","031","822302","17031822302","8223.02","Census Tract 8223.02","G5020","S","1595919","0","+41.7171622","-087.7740754","17031822302",54241
"17","031","822500","17031822500","8225","Census Tract 8225","G5020","S","1819234","0","+41.7178739","-087.7582831","17031822500",71949
"17","031","828900","17031828900","8289","Census Tract 8289","G5020","S","3195407","0","+41.5161624","-087.6349520","17031828900",39318
"17","031","828802","17031828802","8288.02","Census Tract 8288.02","G5020","S","1629732","0","+41.5321711","-087.6427436","17031828802",70337
"17","031","808800","17031808800","8088","Census Tract 8088","G5020","S","1932175","726768","+42.0655221","-087.6819475","17031808800",134583
"17","031","611600","17031611600","6116","Census Tract 6116","G5020","S","315136","0","+41.7975955","-087.6767426","17031611600",32031
"17","031","340400","17031340400","3404","Census Tract 3404","G5020","S","290316","0","+41.8418857","-087.6320356","17031340400",45329
"17","031","816800","17031816800","8168","Census Tract 8168","G5020","S","4775517","0","+41.8914357","-087.9119085","17031816800",60857
"17","031","770700","17031770700","7707","Census Tract 7707","G5020","S","4677172","0","+41.9854352","-087.8694195","17031770700",59526
"17","031","806102","17031806102","8061.02","Census Tract 8061.02","G5020","S","3295961","0","+42.0479477","-087.9024646","17031806102",89139
"17","031","430700","17031430700","4307","Census Tract 4307","G5020","S","189450","178320","+41.7652716","-087.5608903","17031430700",19137
"17","031","808100","17031808100","8081","Census Tract 8081","G5020","S","4896434","0","+42.0113034","-087.7900018","17031808100",50291
"17","031","804810","17031804810","8048.10","Census Tract 8048.10","G5020","S","3044192","0","+42.0161512","-088.0829772","17031804810",73136
"17","031","808500","17031808500","8085","Census Tract 8085","G5020","S","2425582","0","+42.0472355","-087.7735988","17031808500",94471
"17","031","191000","17031191000","1910","Census Tract 1910","G5020","S","434313","0","+41.9192297","-087.7438010","17031191000",50096
"17","031","823901","17031823901","8239.01","Census Tract 8239.01","G5020","S","10253446","354899","+41.6690598","-087.8379801","17031823901",84116
"17","031","560400","17031560400","5604","Census Tract 5604","G5020","S","339633","0","+41.8040062","-087.7406144","17031560400",55670
"17","031","710700","17031710700","7107","Census Tract 7107","G5020","S","490083","0","+41.7471100","-087.6568840","17031710700",19660
"17","031","550100","17031550100","5501","Census Tract 5501","G5020","S","7189906","1131768","+41.6631813","-087.5359785","17031550100",50637
"17","031","283200","17031283200","2832","Census Tract 2832","G5020","S","236547","0","+41.8695790","-087.6592024","17031283200",74890
"17","031","100500","17031100500","1005","Census Tract 1005","G5020","S","1957557","0","+41.9780598","-087.8197335","17031100500",75759
"17","031","801607","17031801607","8016.07","Census Tract 8016.07","G5020","S","5578919","0","+42.0894170","-087.8589238","17031801607",84022
"17","031","804106","17031804106","8041.06","Census Tract 8041.06","G5020","S","3985960","0","+42.0879204","-088.0500927","17031804106",111635
"17","031","801606","17031801606","8016.06","Census Tract 8016.06","G5020","S","6282276","40314","+42.1163254","-087.8687084","17031801606",111912
"17","031","829700","17031829700","8297","Census Tract 8297","G5020","S","18453108","10136","+41.4937314","-087.5987123","17031829700",39044
"17","031","830003","17031830003","8300.03","Census Tract 8300.03","G5020","S","10671548","0","+41.5137031","-087.7705236","17031830003",92660
"17","031","823703","17031823703","8237.03","Census Tract 8237.03","G5020","S","5198056","0","+41.7188043","-087.8082530","17031823703",53549
"17","031","829800","17031829800","8298","Census Tract 8298","G5020","S","5215375","0","+41.5425866","-087.6843362","17031829800",106079
"17","031","804607","17031804607","8046.07","Census Tract 8046.07","G5020","S","3639623","7556","+41.9973360","-088.0520065","17031804607",97969
"17","031","804709","17031804709","8047.09","Census Tract 8047.09","G5020","S","3045718","30138","+42.0374913","-088.0874060","17031804709",62179
"17","031","826800","17031826800","8268","Census Tract 8268","G5020","S","7943306","0","+41.6373647","-087.6600155","17031826800",37846
